,FIPS,County,State,Lat,Long,Ticks_With_Lyme,Cases2019
1599,30005.0,Blaine County,Montana,48.4327,-108.9586,0,0
1600,30007.0,Broadwater County,Montana,46.3324,-111.4955,0,0
1601,30009.0,Carbon County,Montana,45.2274,-109.0281,0,0
1602,30011.0,Carter County,Montana,45.5168,-104.5362,0,0
1603,30013.0,Cascade County,Montana,47.308,-111.347,0,0
1604,30015.0,Chouteau County,Montana,47.8806,-110.4352,0,0
1605,30017.0,Custer County,Montana,46.2527,-105.5717,0,0
1606,30019.0,Daniels County,Montana,48.7838,-105.5485,0,0
1607,30021.0,Dawson County,Montana,47.2664,-104.8995,0,0
1608,30023.0,Deer Lodge County,Montana,46.0607,-113.0679,0,0
1609,30025.0,Fallon County,Montana,46.334,-104.4174,0,0
1610,30027.0,Fergus County,Montana,47.2636,-109.2245,0,0
1611,30029.0,Flathead County,Montana,48.2951,-114.0497,0,0
1612,30031.0,Gallatin County,Montana,45.5404,-111.1704,0,0
1613,30033.0,Garfield County,Montana,47.2776,-106.9929,0,0
1614,30035.0,Glacier County,Montana,48.7051,-112.9947,0,0
1615,30037.0,Golden Valley County,Montana,46.3812,-109.1752,0,0
1616,30039.0,Granite County,Montana,46.4045,-113.4403,0,0
1617,30041.0,Hill County,Montana,48.6282,-110.1112,0,0
1618,30043.0,Jefferson County,Montana,46.1485,-112.0938,0,1
1619,30045.0,Judith Basin County,Montana,47.0454,-110.266,0,0
1620,30047.0,Lake County,Montana,47.6459,-114.0893,0,2
1621,30049.0,Lewis and Clark County,Montana,47.1224,-112.3904,0,0
1622,30051.0,Liberty County,Montana,48.5617,-111.0246,0,0
1623,30053.0,Lincoln County,Montana,48.5424,-115.4051,0,0
1624,30055.0,McCone County,Montana,47.6452,-105.7954,0,0
1625,30057.0,Madison County,Montana,45.3007,-111.9203,0,0
1626,30059.0,Meagher County,Montana,46.5982,-110.8857,0,0
1627,30061.0,Mineral County,Montana,47.1472,-114.9983,0,0
1628,30063.0,Missoula County,Montana,47.0365,-113.9237,0,1
1629,30065.0,Musselshell County,Montana,46.4966,-108.3981,0,0
1630,30067.0,Park County,Montana,45.4884,-110.5267,0,0
1631,30069.0,Petroleum County,Montana,47.1175,-108.2502,0,0
1632,30071.0,Phillips County,Montana,48.2592,-107.9132,0,0
1633,30073.0,Pondera County,Montana,48.2277,-112.2263,0,0
1634,30075.0,Powder River County,Montana,45.395,-105.6302,0,0
1635,30077.0,Powell County,Montana,46.8564,-112.9361,0,0
1636,30079.0,Prairie County,Montana,46.8605,-105.378,0,0
1637,30081.0,Ravalli County,Montana,46.0817,-114.1207,0,0
1638,30083.0,Richland County,Montana,47.7879,-104.5614,0,0
1639,30085.0,Roosevelt County,Montana,48.2945,-105.0164,0,0
1640,30087.0,Rosebud County,Montana,46.2297,-106.7307,0,0
1641,30089.0,Sanders County,Montana,47.6748,-115.1333,0,0
1642,30091.0,Sheridan County,Montana,48.7212,-104.5047,0,0
1643,30093.0,Silver Bow County,Montana,45.9024,-112.6567,0,0
1644,30095.0,Stillwater County,Montana,45.669,-109.3952,0,0
1645,30097.0,Sweet Grass County,Montana,45.8139,-109.941,0,0
1646,30099.0,Teton County,Montana,47.8371,-112.2409,0,0
1647,30101.0,Toole County,Montana,48.6554,-111.6956,0,0
1648,30103.0,Treasure County,Montana,46.2115,-107.2716,0,0
1649,30105.0,Valley County,Montana,48.3653,-106.6674,0,0
1650,30107.0,Wheatland County,Montana,46.4663,-109.8446,0,0
1651,30109.0,Wibaux County,Montana,46.9653,-104.249,0,0
1652,30111.0,Yellowstone County,Montana,45.9373,-108.2744,0,0
1653,31001.0,Adams County,Nebraska,40.5245,-98.5012,0,0
1654,31003.0,Antelope County,Nebraska,42.1769,-98.0667,0,0
1655,31005.0,Arthur County,Nebraska,41.5689,-101.6958,0,0
1656,31007.0,Banner County,Nebraska,41.546,-103.7105,0,0
1657,31009.0,Blaine County,Nebraska,41.9128,-99.9768,0,0
1658,31011.0,Boone County,Nebraska,41.7068,-98.0672,0,0
1659,31013.0,Box Butte County,Nebraska,42.2198,-103.0857,0,0
1660,31015.0,Boyd County,Nebraska,42.8997,-98.7665,0,0
1661,31017.0,Brown County,Nebraska,42.43,-99.9295,0,0
1662,31019.0,Buffalo County,Nebraska,40.8552,-99.075,0,0
1663,31021.0,Burt County,Nebraska,41.8515,-96.3286,0,0
1664,31023.0,Butler County,Nebraska,41.2261,-97.1318,0,0
1665,31025.0,Cass County,Nebraska,40.9097,-96.1409,0,1
1666,31027.0,Cedar County,Nebraska,42.5993,-97.2524,0,0
1667,31029.0,Chase County,Nebraska,40.5242,-101.698,0,0
1668,31031.0,Cherry County,Nebraska,42.545,-101.1186,0,0
1669,31033.0,Cheyenne County,Nebraska,41.2198,-102.995,0,0
1670,31035.0,Clay County,Nebraska,40.5244,-98.0513,0,0
1671,31037.0,Colfax County,Nebraska,41.574,-97.0865,0,0
1672,31039.0,Cuming County,Nebraska,41.9164,-96.7874,0,0
1673,31041.0,Custer County,Nebraska,41.3943,-99.7261,0,0
1674,31043.0,Dakota County,Nebraska,42.3911,-96.5646,0,0
1675,31045.0,Dawes County,Nebraska,42.7197,-103.1354,0,0
1676,31047.0,Dawson County,Nebraska,40.8699,-99.8196,0,0
1677,31049.0,Deuel County,Nebraska,41.1116,-102.3338,0,0
1678,31051.0,Dixon County,Nebraska,42.4932,-96.8678,0,0
1679,31053.0,Dodge County,Nebraska,41.5779,-96.654,0,0
1680,31055.0,Douglas County,Nebraska,41.2953,-96.1543,0,7
1681,31057.0,Dundy County,Nebraska,40.1762,-101.6879,0,0
1682,31059.0,Fillmore County,Nebraska,40.5247,-97.5965,0,0
1683,31061.0,Franklin County,Nebraska,40.1763,-98.9528,0,0
1684,31063.0,Frontier County,Nebraska,40.5301,-100.3942,0,0
1685,31065.0,Furnas County,Nebraska,40.1764,-99.9123,0,0
1686,31067.0,Gage County,Nebraska,40.2619,-96.6894,0,0
1687,31069.0,Garden County,Nebraska,41.6194,-102.3355,0,0
1688,31071.0,Garfield County,Nebraska,41.9144,-98.9914,0,0
1689,31073.0,Gosper County,Nebraska,40.5148,-99.8307,0,0
1690,31075.0,Grant County,Nebraska,41.915,-101.7405,0,0
1691,31077.0,Greeley County,Nebraska,41.5674,-98.5212,0,0
1692,31079.0,Hall County,Nebraska,40.8726,-98.5022,0,1
1693,31081.0,Hamilton County,Nebraska,40.873,-98.0229,0,0
1694,31083.0,Harlan County,Nebraska,40.1765,-99.4046,0,0
1695,31085.0,Hayes County,Nebraska,40.5248,-101.0619,0,0
1696,31087.0,Hitchcock County,Nebraska,40.1763,-101.0423,0,0
1697,31089.0,Holt County,Nebraska,42.4557,-98.7838,0,0
1698,31091.0,Hooker County,Nebraska,41.9161,-101.1353,0,0
1699,31093.0,Howard County,Nebraska,41.2201,-98.5171,0,0
1700,31095.0,Jefferson County,Nebraska,40.1757,-97.1427,0,0
1701,31097.0,Johnson County,Nebraska,40.3926,-96.2651,0,0
1702,31099.0,Kearney County,Nebraska,40.5067,-98.948,0,0
1703,31101.0,Keith County,Nebraska,41.1989,-101.6613,0,0
1704,31103.0,Keya Paha County,Nebraska,42.8789,-99.7124,0,0
1705,31105.0,Kimball County,Nebraska,41.1978,-103.7149,0,0
1706,31107.0,Knox County,Nebraska,42.6368,-97.8919,0,0
1707,31109.0,Lancaster County,Nebraska,40.7842,-96.6878,0,0
1708,31111.0,Lincoln County,Nebraska,41.0477,-100.7453,0,0
1709,31113.0,Logan County,Nebraska,41.5665,-100.4829,0,0
1710,31115.0,Loup County,Nebraska,41.9139,-99.4544,0,0
1711,31117.0,McPherson County,Nebraska,41.5682,-101.0605,0,0
1712,31119.0,Madison County,Nebraska,41.9167,-97.6008,0,0
1713,31121.0,Merrick County,Nebraska,41.169,-98.038,0,0
1714,31123.0,Morrill County,Nebraska,41.716,-103.0106,0,0
1715,31125.0,Nance County,Nebraska,41.3973,-97.9922,0,0
1716,31127.0,Nemaha County,Nebraska,40.3877,-95.8498,0,0
1717,31129.0,Nuckolls County,Nebraska,40.1764,-98.0472,0,0
1718,31131.0,Otoe County,Nebraska,40.6485,-96.1348,0,0
1719,31133.0,Pawnee County,Nebraska,40.1315,-96.2371,0,0
1720,31135.0,Perkins County,Nebraska,40.851,-101.6497,0,0
1721,31137.0,Phelps County,Nebraska,40.5111,-99.4145,0,0
1722,31139.0,Pierce County,Nebraska,42.2644,-97.6013,0,0
1723,31141.0,Platte County,Nebraska,41.5713,-97.5211,0,0
1724,31143.0,Polk County,Nebraska,41.1869,-97.5684,0,0
1725,31145.0,Red Willow County,Nebraska,40.1758,-100.4769,0,0
1726,31147.0,Richardson County,Nebraska,40.125,-95.7175,0,0
1727,31149.0,Rock County,Nebraska,42.4213,-99.4499,0,0
1728,31151.0,Saline County,Nebraska,40.5241,-97.1409,0,0
1729,31153.0,Sarpy County,Nebraska,41.1129,-96.112,0,1
1730,31155.0,Saunders County,Nebraska,41.2264,-96.6374,0,0
1731,31157.0,Scotts Bluff County,Nebraska,41.8506,-103.708,0,0
1732,31159.0,Seward County,Nebraska,40.8724,-97.1395,0,0
1733,31161.0,Sheridan County,Nebraska,42.5048,-102.4089,0,0
1734,31163.0,Sherman County,Nebraska,41.2206,-98.9762,0,0
1735,31165.0,Sioux County,Nebraska,42.4876,-103.7589,0,0
1736,31167.0,Stanton County,Nebraska,41.9169,-97.1939,0,0
1737,31169.0,Thayer County,Nebraska,40.1762,-97.595,0,0
1738,31171.0,Thomas County,Nebraska,41.9136,-100.5558,0,0
1739,31173.0,Thurston County,Nebraska,42.1582,-96.544,0,0
1740,31175.0,Valley County,Nebraska,41.5673,-98.9819,0,0
1741,31177.0,Washington County,Nebraska,41.5311,-96.222,0,0
1742,31179.0,Wayne County,Nebraska,42.2093,-97.1193,0,0
1743,31181.0,Webster County,Nebraska,40.1764,-98.5,0,0
1744,31183.0,Wheeler County,Nebraska,41.9148,-98.5282,0,0
1745,31185.0,York County,Nebraska,40.8727,-97.5971,0,0
1746,32001.0,Churchill County,Nevada,39.5809,-118.3358,0,2
1747,32003.0,Clark County,Nevada,36.2152,-115.0135,0,11
1748,32005.0,Douglas County,Nevada,38.9122,-119.6164,0,0
1749,32007.0,Elko County,Nevada,41.1458,-115.3577,0,0
1750,32009.0,Esmeralda County,Nevada,37.7847,-117.6323,0,0
1751,32011.0,Eureka County,Nevada,39.9839,-116.2686,0,0
1752,32013.0,Humboldt County,Nevada,41.4068,-118.112,0,0
1753,32015.0,Lander County,Nevada,39.9337,-117.038,0,0
1754,32017.0,Lincoln County,Nevada,37.6433,-114.8775,0,0
1755,32019.0,Lyon County,Nevada,39.0203,-119.1891,0,0
1756,32021.0,Mineral County,Nevada,38.5388,-118.4351,0,0
1757,32023.0,Nye County,Nevada,38.0423,-116.4719,0,1
1758,32027.0,Pershing County,Nevada,40.4404,-118.4044,0,0
1759,32029.0,Storey County,Nevada,39.4469,-119.5293,0,0
1760,32031.0,Washoe County,Nevada,40.6657,-119.6643,0,1
1761,32033.0,White Pine County,Nevada,39.4421,-114.9016,0,0
1762,32510.0,Carson City,Nevada,39.1512,-119.7474,0,1
1763,33001.0,Belknap County,New Hampshire,43.5179,-71.4227,0,72
1764,33003.0,Carroll County,New Hampshire,43.8738,-71.2031,0,96
1765,33005.0,Cheshire County,New Hampshire,42.9194,-72.2512,0,75
1766,33007.0,Coos County,New Hampshire,44.6896,-71.3056,1,10
1767,33009.0,Grafton County,New Hampshire,43.9406,-71.8208,1,119
1768,33011.0,Hillsborough County,New Hampshire,42.9153,-71.7161,1,419
1769,33013.0,Merrimack County,New Hampshire,43.2975,-71.6802,0,250
1770,33015.0,Rockingham County,New Hampshire,42.9876,-71.1254,1,415
1771,33017.0,Strafford County,New Hampshire,43.297,-71.0289,1,159
1772,33019.0,Sullivan County,New Hampshire,43.3614,-72.2222,1,74
1773,34001.0,Atlantic County,New Jersey,39.4777,-74.661,1,94
1774,34003.0,Bergen County,New Jersey,40.9596,-74.0742,1,196
1775,34005.0,Burlington County,New Jersey,39.8777,-74.6681,1,234
1776,34007.0,Camden County,New Jersey,39.8035,-74.9597,0,80
1777,34009.0,Cape May County,New Jersey,39.149,-74.8002,0,26
1778,34011.0,Cumberland County,New Jersey,39.3738,-75.1108,0,63
1779,34013.0,Essex County,New Jersey,40.7872,-74.247,0,113
1780,34015.0,Gloucester County,New Jersey,39.7173,-75.1414,0,140
1781,34017.0,Hudson County,New Jersey,40.7351,-74.0777,0,24
1782,34019.0,Hunterdon County,New Jersey,40.5673,-74.9122,0,339
1783,34021.0,Mercer County,New Jersey,40.2834,-74.7018,0,186
1784,34023.0,Middlesex County,New Jersey,40.4391,-74.4117,0,171
1785,34025.0,Monmouth County,New Jersey,40.2603,-74.2213,0,368
1786,34027.0,Morris County,New Jersey,40.862,-74.5445,0,425
1787,34029.0,Ocean County,New Jersey,39.8855,-74.2813,0,225
1788,34031.0,Passaic County,New Jersey,41.0344,-74.3008,1,132
1789,34033.0,Salem County,New Jersey,39.5876,-75.3491,0,46
1790,34035.0,Somerset County,New Jersey,40.5635,-74.6163,0,200
1791,34037.0,Sussex County,New Jersey,41.1393,-74.6909,0,251
1792,34039.0,Union County,New Jersey,40.66,-74.3085,1,62
1793,34041.0,Warren County,New Jersey,40.8572,-74.9973,0,242
1794,35001.0,Bernalillo County,New Mexico,35.0513,-106.6701,1,5
1795,35003.0,Catron County,New Mexico,33.9152,-108.4046,1,0
1796,35005.0,Chaves County,New Mexico,33.3633,-104.4669,0,0
1797,35006.0,Cibola County,New Mexico,34.9125,-107.9997,0,0
1798,35007.0,Colfax County,New Mexico,36.6061,-104.6468,0,0
1799,35009.0,Curry County,New Mexico,34.5742,-103.347,0,0
1800,35011.0,De Baca County,New Mexico,34.3425,-104.412,0,0
1801,35013.0,Doña Ana County,New Mexico,32.3526,-106.8328,0,0
1802,35015.0,Eddy County,New Mexico,32.4715,-104.3043,0,0
1803,35017.0,Grant County,New Mexico,32.7389,-108.3824,0,0
1804,35019.0,Guadalupe County,New Mexico,34.8633,-104.7907,0,0
1805,35021.0,Harding County,New Mexico,35.8579,-103.8203,0,0
1806,35023.0,Hidalgo County,New Mexico,31.914,-108.7148,0,0
1807,35025.0,Lea County,New Mexico,32.7921,-103.4125,0,0
1808,35027.0,Lincoln County,New Mexico,33.7453,-105.4593,0,0
1809,35028.0,Los Alamos County,New Mexico,35.8694,-106.3074,0,0
1810,35029.0,Luna County,New Mexico,32.1822,-107.7498,0,0
1811,35031.0,McKinley County,New Mexico,35.5807,-108.2618,0,0
1812,35033.0,Mora County,New Mexico,36.0104,-104.9448,0,0
1813,35035.0,Otero County,New Mexico,32.6132,-105.7415,0,0
1814,35037.0,Quay County,New Mexico,35.1043,-103.5498,0,0
1815,35039.0,Rio Arriba County,New Mexico,36.5096,-106.6931,0,0
1816,35041.0,Roosevelt County,New Mexico,34.0212,-103.48,0,0
1817,35043.0,Sandoval County,New Mexico,35.6886,-106.8659,0,0
1818,35045.0,San Juan County,New Mexico,36.5085,-108.3206,0,0
1819,35047.0,San Miguel County,New Mexico,35.4804,-104.8158,0,0
1820,35049.0,Santa Fe County,New Mexico,35.5069,-105.9763,0,2
1821,35051.0,Sierra County,New Mexico,33.1305,-107.1924,0,0
1822,35053.0,Socorro County,New Mexico,34.0072,-106.9302,0,0
1823,35055.0,Taos County,New Mexico,36.5783,-105.631,0,0
1824,35057.0,Torrance County,New Mexico,34.6405,-105.8508,0,0
1825,35059.0,Union County,New Mexico,36.4816,-103.471,0,0
1826,35061.0,Valencia County,New Mexico,34.7155,-106.809,0,0
1827,36001.0,Albany County,New York,42.6002,-73.9736,0,143
1828,36003.0,Allegany County,New York,42.2574,-78.0276,0,14
1829,36005.0,Bronx County,New York,40.85,-73.866,0,25
1830,36007.0,Broome County,New York,42.1602,-75.8196,1,76
1831,36009.0,Cattaraugus County,New York,42.2486,-78.6789,1,51
1832,36011.0,Cayuga County,New York,42.9175,-76.5545,1,36
1833,36013.0,Chautauqua County,New York,42.2282,-79.3663,1,31
1834,36015.0,Chemung County,New York,42.1413,-76.76,1,8
1835,36017.0,Chenango County,New York,42.4935,-75.6116,1,29
1836,36019.0,Clinton County,New York,44.7462,-73.6782,1,61
1837,36021.0,Columbia County,New York,42.2501,-73.6318,1,188
1838,36023.0,Cortland County,New York,42.595,-76.0703,1,92
1839,36025.0,Delaware County,New York,42.1981,-74.9665,1,50
1840,36027.0,Dutchess County,New York,41.7651,-73.7429,1,275
1841,36029.0,Erie County,New York,42.764,-78.7323,1,31
1842,36031.0,Essex County,New York,44.1172,-73.7726,1,36
1843,36033.0,Franklin County,New York,44.5929,-74.3038,1,68
1844,36035.0,Fulton County,New York,43.1138,-74.4222,1,78
1845,36037.0,Genesee County,New York,43.0009,-78.1938,1,14
1846,36039.0,Greene County,New York,42.2765,-74.1227,1,83
1847,36041.0,Hamilton County,New York,43.6611,-74.4974,1,2
1848,36043.0,Herkimer County,New York,43.4197,-74.9625,1,46
1849,36045.0,Jefferson County,New York,44.0494,-75.921,1,31
1850,36047.0,Kings County,New York,40.6395,-73.9385,1,281
1851,36049.0,Lewis County,New York,43.7847,-75.4488,1,43
1852,36051.0,Livingston County,New York,42.7281,-77.7755,1,43
1853,36053.0,Madison County,New York,42.9128,-75.6696,1,82
1854,36055.0,Monroe County,New York,43.1464,-77.6961,1,37
1855,36057.0,Montgomery County,New York,42.9023,-74.4397,1,57
1856,36059.0,Nassau County,New York,40.7328,-73.5864,1,29
1857,36061.0,New York County,New York,40.7781,-73.9675,1,286
1858,36063.0,Niagara County,New York,43.2001,-78.7452,0,3
1859,36065.0,Oneida County,New York,43.2417,-75.4359,1,29
1860,36067.0,Onondaga County,New York,43.0058,-76.1946,1,38
1861,36069.0,Ontario County,New York,42.8528,-77.2998,1,37
1862,36071.0,Orange County,New York,41.4021,-74.3055,1,115
1863,36073.0,Orleans County,New York,43.2521,-78.2312,1,6
1864,36075.0,Oswego County,New York,43.4269,-76.1414,1,40
1865,36077.0,Otsego County,New York,42.6338,-75.0326,1,90
1866,36079.0,Putnam County,New York,41.4267,-73.7495,1,121
1867,36081.0,Queens County,New York,40.7023,-73.8203,1,111
1868,36083.0,Rensselaer County,New York,42.7111,-73.5097,0,170
1869,36085.0,Richmond County,New York,40.5808,-74.1524,1,53
1870,36087.0,Rockland County,New York,41.1524,-74.0241,1,48
1871,36089.0,St. Lawrence County,New York,44.4964,-75.0691,1,88
1872,36091.0,Saratoga County,New York,43.1074,-73.8639,1,126
1873,36093.0,Schenectady County,New York,42.8181,-74.0586,1,22
1874,36095.0,Schoharie County,New York,42.5882,-74.4421,1,78
1875,36097.0,Schuyler County,New York,42.3938,-76.8752,1,39
1876,36099.0,Seneca County,New York,42.7811,-76.8238,1,27
1877,36101.0,Steuben County,New York,42.2678,-77.3838,1,23
1878,36103.0,Suffolk County,New York,40.8686,-72.8448,1,151
1879,36105.0,Sullivan County,New York,41.7164,-74.7681,1,26
1880,36107.0,Tioga County,New York,42.1703,-76.3063,1,30
1881,36109.0,Tompkins County,New York,42.452,-76.4736,1,55
1882,36111.0,Ulster County,New York,41.8881,-74.2586,1,139
1883,36113.0,Warren County,New York,43.561,-73.846,1,53
1884,36115.0,Washington County,New York,43.3137,-73.4308,1,47
1885,36117.0,Wayne County,New York,43.1566,-77.0294,1,48
1886,36119.0,Westchester County,New York,41.1623,-73.7561,1,79
1887,36121.0,Wyoming County,New York,42.7024,-78.2245,1,11
1888,36123.0,Yates County,New York,42.6334,-77.1055,1,14
1889,37001.0,Alamance County,North Carolina,36.0437,-79.3994,1,4
1890,37003.0,Alexander County,North Carolina,35.921,-81.177,0,2
1891,37005.0,Alleghany County,North Carolina,36.4913,-81.1279,0,12
1892,37007.0,Anson County,North Carolina,34.9738,-80.1027,1,0
1893,37009.0,Ashe County,North Carolina,36.4345,-81.5005,0,39
1894,37011.0,Avery County,North Carolina,36.0765,-81.9226,1,0
1895,37013.0,Beaufort County,North Carolina,35.494,-76.8598,0,5
1896,37015.0,Bertie County,North Carolina,36.0662,-76.9787,0,0
1897,37017.0,Bladen County,North Carolina,34.6146,-78.5636,0,1
1898,37019.0,Brunswick County,North Carolina,34.071,-78.2377,0,1
1899,37021.0,Buncombe County,North Carolina,35.6112,-82.5301,0,26
1900,37023.0,Burke County,North Carolina,35.7496,-81.7048,0,0
1901,37025.0,Cabarrus County,North Carolina,35.3868,-80.5519,0,4
1902,37027.0,Caldwell County,North Carolina,35.953,-81.5464,0,0
1903,37029.0,Camden County,North Carolina,36.3877,-76.2064,0,0
1904,37031.0,Carteret County,North Carolina,34.8357,-76.6589,0,5
1905,37033.0,Caswell County,North Carolina,36.3932,-79.3335,0,0
1906,37035.0,Catawba County,North Carolina,35.662,-81.2151,0,7
1907,37037.0,Chatham County,North Carolina,35.7026,-79.2553,0,1
1908,37039.0,Cherokee County,North Carolina,35.1339,-84.0635,1,0
1909,37041.0,Chowan County,North Carolina,36.1508,-76.6079,0,0
1910,37043.0,Clay County,North Carolina,35.0572,-83.7502,0,0
1911,37045.0,Cleveland County,North Carolina,35.3341,-81.5555,0,1
1912,37047.0,Columbus County,North Carolina,34.2656,-78.655,0,0
1913,37049.0,Craven County,North Carolina,35.1249,-77.0939,0,5
1914,37051.0,Cumberland County,North Carolina,35.0486,-78.8276,0,13
1915,37053.0,Currituck County,North Carolina,36.4031,-76.0059,0,3
1916,37055.0,Dare County,North Carolina,35.7795,-75.798,1,4
1917,37057.0,Davidson County,North Carolina,35.7934,-80.2127,1,0
1918,37059.0,Davie County,North Carolina,35.9291,-80.5445,0,0
1919,37061.0,Duplin County,North Carolina,34.9365,-77.933,0,0
1920,37063.0,Durham County,North Carolina,36.036,-78.8766,0,8
1921,37065.0,Edgecombe County,North Carolina,35.9129,-77.5971,0,0
1922,37067.0,Forsyth County,North Carolina,36.1306,-80.2563,0,21
1923,37069.0,Franklin County,North Carolina,36.0828,-78.2857,1,0
1924,37071.0,Gaston County,North Carolina,35.2944,-81.1803,0,3
1925,37073.0,Gates County,North Carolina,36.4449,-76.7005,0,1
1926,37075.0,Graham County,North Carolina,35.3502,-83.8335,0,0
1927,37077.0,Granville County,North Carolina,36.3041,-78.6527,0,2
1928,37079.0,Greene County,North Carolina,35.485,-77.6758,0,1
1929,37081.0,Guilford County,North Carolina,36.0795,-79.7889,0,1
1930,37083.0,Halifax County,North Carolina,36.2575,-77.6517,0,0
1931,37085.0,Harnett County,North Carolina,35.3686,-78.8694,0,4
1932,37087.0,Haywood County,North Carolina,35.556,-82.9822,0,0
1933,37089.0,Henderson County,North Carolina,35.3363,-82.48,0,2
1934,37091.0,Hertford County,North Carolina,36.3591,-76.982,0,0
1935,37093.0,Hoke County,North Carolina,35.0175,-79.2373,0,0
1936,37095.0,Hyde County,North Carolina,35.5305,-76.2508,0,0
1937,37097.0,Iredell County,North Carolina,35.807,-80.8734,0,2
1938,37099.0,Jackson County,North Carolina,35.2875,-83.1408,0,1
1939,37101.0,Johnston County,North Carolina,35.5178,-78.3657,0,2
1940,37103.0,Jones County,North Carolina,35.0217,-77.3552,0,2
1941,37105.0,Lee County,North Carolina,35.4752,-79.1715,0,4
1942,37107.0,Lenoir County,North Carolina,35.2388,-77.6412,0,2
1943,37109.0,Lincoln County,North Carolina,35.4856,-81.2235,0,2
1944,37111.0,McDowell County,North Carolina,35.6817,-82.0493,0,0
1945,37113.0,Macon County,North Carolina,35.1505,-83.4221,0,0
1946,37115.0,Madison County,North Carolina,35.858,-82.7058,0,3
1947,37117.0,Martin County,North Carolina,35.8432,-77.1092,0,0
1948,37119.0,Mecklenburg County,North Carolina,35.2467,-80.8328,0,7
1949,37121.0,Mitchell County,North Carolina,36.0133,-82.1636,0,1
1950,37123.0,Montgomery County,North Carolina,35.3325,-79.9055,0,1
1951,37125.0,Moore County,North Carolina,35.3106,-79.4814,0,2
1952,37127.0,Nash County,North Carolina,35.9673,-77.9864,0,6
1953,37129.0,New Hanover County,North Carolina,34.2328,-77.8847,0,0
1954,37131.0,Northampton County,North Carolina,36.4178,-77.3969,0,0
1955,37133.0,Onslow County,North Carolina,34.7321,-77.4321,0,5
1956,37135.0,Orange County,North Carolina,36.0611,-79.1207,0,0
1957,37137.0,Pamlico County,North Carolina,35.1435,-76.7407,0,0
1958,37139.0,Pasquotank County,North Carolina,36.2955,-76.284,0,1
1959,37141.0,Pender County,North Carolina,34.5248,-77.9051,0,0
1960,37143.0,Perquimans County,North Carolina,36.2058,-76.4411,0,0
1961,37145.0,Person County,North Carolina,36.39,-78.9718,0,2
1962,37147.0,Pitt County,North Carolina,35.5933,-77.3745,0,3
1963,37149.0,Polk County,North Carolina,35.2793,-82.1697,0,1
1964,37151.0,Randolph County,North Carolina,35.7103,-79.806,0,4
1965,37153.0,Richmond County,North Carolina,35.0059,-79.7478,0,1
1966,37155.0,Robeson County,North Carolina,34.6402,-79.1039,0,0
1967,37157.0,Rockingham County,North Carolina,36.396,-79.775,0,5
1968,37159.0,Rowan County,North Carolina,35.6395,-80.5248,1,1
1969,37161.0,Rutherford County,North Carolina,35.4026,-81.9198,0,0
1970,37163.0,Sampson County,North Carolina,34.9915,-78.3714,0,1
1971,37165.0,Scotland County,North Carolina,34.8409,-79.4804,0,0
1972,37167.0,Stanly County,North Carolina,35.312,-80.251,0,1
1973,37169.0,Stokes County,North Carolina,36.4019,-80.2395,0,9
1974,37171.0,Surry County,North Carolina,36.4148,-80.6881,1,12
1975,37173.0,Swain County,North Carolina,35.4868,-83.4928,1,0
1976,37175.0,Transylvania County,North Carolina,35.2021,-82.7982,0,1
1977,37177.0,Tyrrell County,North Carolina,35.8172,-76.209,0,0
1978,37179.0,Union County,North Carolina,34.9884,-80.5307,0,3
1979,37181.0,Vance County,North Carolina,36.3649,-78.4079,0,1
1980,37183.0,Wake County,North Carolina,35.7903,-78.6503,0,36
1981,37185.0,Warren County,North Carolina,36.3965,-78.1067,0,0
1982,37187.0,Washington County,North Carolina,35.8226,-76.5775,0,0
1983,37189.0,Watauga County,North Carolina,36.2311,-81.6964,0,23
1984,37191.0,Wayne County,North Carolina,35.364,-78.004,1,0
1985,37193.0,Wilkes County,North Carolina,36.2063,-81.1634,0,3
1986,37195.0,Wilson County,North Carolina,35.7051,-77.9187,1,0
1987,37197.0,Yadkin County,North Carolina,36.1605,-80.6652,0,0
1988,37199.0,Yancey County,North Carolina,35.8989,-82.3076,1,10
1989,38001.0,Adams County,North Dakota,46.0968,-102.5284,0,0
1990,38003.0,Barnes County,North Dakota,46.9361,-98.0716,0,1
1991,38005.0,Benson County,North Dakota,48.0694,-99.366,0,1
1992,38007.0,Billings County,North Dakota,47.0236,-103.3763,0,0
1993,38009.0,Bottineau County,North Dakota,48.7922,-100.8333,0,1
1994,38011.0,Bowman County,North Dakota,46.1126,-103.5206,0,0
1995,38013.0,Burke County,North Dakota,48.791,-102.5182,0,0
1996,38015.0,Burleigh County,North Dakota,46.9775,-100.4687,0,3
1997,38017.0,Cass County,North Dakota,46.933,-97.248,0,16
1998,38019.0,Cavalier County,North Dakota,48.7723,-98.4648,0,0
1999,38021.0,Dickey County,North Dakota,46.1102,-98.5047,0,0
2000,38023.0,Divide County,North Dakota,48.8149,-103.4872,0,0
2001,38025.0,Dunn County,North Dakota,47.3568,-102.6182,0,0
2002,38027.0,Eddy County,North Dakota,47.7176,-98.9016,0,0
2003,38029.0,Emmons County,North Dakota,46.2851,-100.2387,0,0
2004,38031.0,Foster County,North Dakota,47.4571,-98.883,0,0
2005,38033.0,Golden Valley County,North Dakota,46.9402,-103.8466,0,0
2006,38035.0,Grand Forks County,North Dakota,47.9219,-97.4569,0,4
2007,38037.0,Grant County,North Dakota,46.3583,-101.6397,1,0
